Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3171942;Ormea;Ormea;Ormea;P;PPLA3;IT;Italy;;12;CN;004155;;1276;736;742;Europe/Rome;2020-09-22;Italy;44.1487, 7.91199
3172041;Olmeneta;Olmeneta;Olmeneta;P;PPLA3;IT;Italy;;09;CR;019063;;920;55;53;Europe/Rome;2014-04-13;Italy;45.2354, 10.02318
3172115;Odolo;Odolo;Odolo,odoro,オードロ;P;PPLA3;IT;Italy;;09;BS;017121;;2026;345;370;Europe/Rome;2014-04-13;Italy;45.6455, 10.38309
3172154;Nuoro;Nuoro;Nugoro,Nuoro,Nùgoro,QNU,nuoro,Нуоро,ヌオロ;P;PPLA2;IT;Italy;;14;NU;091051;;35948;549;535;Europe/Rome;2015-08-10;Italy;40.31991, 9.32568
3172189;Novara;Novara;Novara,Novare,Novaria,Nuara,Nuvara,novuara,Новара,ノヴァーラ;P;PPLA2;IT;Italy;;12;NO;003106;;101916;165;171;Europe/Rome;2022-09-27;Italy;45.44694, 8.62118
3172208;Norcia;Norcia;Norcia,Nursja,norucha,ノルチャ;P;PPLA3;IT;Italy;;18;PG;054035;;2964;604;604;Europe/Rome;2014-04-13;Italy;42.79105, 13.096
3172220;Nomi;Nomi;Nomi,nomi,ノーミ;P;PPLA3;IT;Italy;;17;TN;022128;;1380;179;183;Europe/Rome;2014-04-13;Italy;45.92923, 11.07198
3172228;Noicattaro;Noicattaro;Noicattaro;P;PPLA3;IT;Italy;;13;BA;072032;;21988;98;100;Europe/Rome;2014-04-13;Italy;41.03449, 16.98963
3172367;Naturno;Naturno;Natourno,Naturna,Naturno,Naturns,Naturnum,na tu er nuo,natouruno,Νατούρνο,Натурна,Натурно,Նատուրնո,ナトゥルノ,纳图尔诺;P;PPLA3;IT;Italy;;17;BZ;021056;;4023;528;528;Europe/Rome;2014-04-13;Italy;46.64801, 11.00129
3172553;Morterone;Morterone;Morterone,moruterone,モルテローネ;P;PPLA3;IT;Italy;;09;LC;097055;;2;1070;1047;Europe/Rome;2014-01-19;Italy;45.8748, 9.48233
3172602;Morfasso;Morfasso;Morfasso;P;PPLA3;IT;Italy;;05;PC;033028;;200;631;638;Europe/Rome;2014-04-13;Italy;44.7227, 9.70221
3172642;Montorio;Montorio;Montorio,Montorio Veronese;P;PPL;IT;Italy;;20;VR;023091;;5330;59;55;Europe/Rome;2014-05-01;Italy;45.45826, 11.06589
3172682;Monticello Conte Otto;Monticello Conte Otto;Monticello Conte Otto;P;PPLA3;IT;Italy;;20;VI;024067;;7361;42;43;Europe/Rome;2014-04-13;Italy;45.59784, 11.57234
3172728;Montespertoli;Montespertoli;Montespertoli;P;PPLA3;IT;Italy;;16;FI;048030;;4196;257;237;Europe/Rome;2014-04-13;Italy;43.6426, 11.07331
3172757;Monte San Giovanni in Sabina;Monte San Giovanni in Sabina;Monte San Giovanni in Sabina;P;PPLA3;IT;Italy;;07;RI;057043;;125;728;676;Europe/Rome;2014-01-19;Italy;42.32703, 12.77858
3172796;Monteprandone;Monteprandone;Monteprandone;P;PPLA3;IT;Italy;;10;AP;044045;;1432;273;218;Europe/Rome;2014-04-13;Italy;42.9205, 13.8391
3172827;Montemurro;Montemurro;Montemurro;P;PPLA3;IT;Italy;;02;PZ;076052;;1149;723;701;Europe/Rome;2014-04-13;Italy;40.29765, 15.99182
3172832;Montemitro;Montemitro;Montemitro;P;PPLA3;IT;Italy;;11;CB;070045;;454;508;483;Europe/Rome;2014-01-11;Italy;41.88813, 14.64666
3172847;Montemarano;Montemarano;Montemarano;P;PPLA3;IT;Italy;;04;AV;064058;;1060;820;853;Europe/Rome;2014-04-13;Italy;40.91414, 14.99766
3172863;Montelparo;Montelparo;Montelparo;P;PPLA3;IT;Italy;;10;FM;109020;;241;588;543;Europe/Rome;2014-01-11;Italy;43.01755, 13.53698
3172874;Monteleone di Spoleto;Monteleone di Spoleto;Monteleone,Monteleone di Spoleto;P;PPLA3;IT;Italy;;18;PG;054031;;275;978;944;Europe/Rome;2014-04-13;Italy;42.65046, 12.95158
3172925;Monteflavio;Monteflavio;;P;PPLA3;IT;Italy;;07;RM;058061;;1374;800;804;Europe/Rome;2014-04-13;Italy;42.10935, 12.83076
3172961;Montecosaro;Montecosaro;Montecosaro;P;PPLA3;IT;Italy;;10;MC;043028;;1453;252;218;Europe/Rome;2014-04-13;Italy;43.31619, 13.63762
3172997;Montecatini Val di Cecina;Montecatini Val di Cecina;Montecatini,Montecatini Val di Cecina,Montecatini di Val di Cecina,モンテカティーニ・テルメ;P;PPLA3;IT;Italy;;16;PI;050019;;492;416;397;Europe/Rome;2014-04-13;Italy;43.39234, 10.74904
3173144;Mongiardino Ligure;Mongiardino Ligure;Mongiardino,Mongiardino Ligure;P;PPLA3;IT;Italy;;12;AL;006100;;22;668;672;Europe/Rome;2014-01-19;Italy;44.63443, 9.06462
3173382;Mirabello;Mirabello;Mirabello;P;PPLA3;IT;Italy;;05;FE;038028;;3306;14;15;Europe/Rome;2017-05-25;Italy;44.82295, 11.45669
3173385;Mira Taglio;Mira Taglio;Mira,mira,Мира,ミーラ;P;PPLA3;IT;Italy;;20;VE;027023;;32881;;6;Europe/Rome;2015-08-09;Italy;45.4346, 12.12942
3173392;Minori;Minori;Minori,Minure,Минори;P;PPLA3;IT;Italy;;04;SA;065068;;2822;5;15;Europe/Rome;2014-01-11;Italy;40.6503, 14.62684
3173447;Migliarino;Migliarino;Migliarino,Mil'jarino,Miliarinium,Miliarino,mi li ya li nuo,miriarino,mylyarynw,Мильярино,Мільярино,Միլիարինո,ميليارينو,ミリアリーノ,米利亚里诺;P;PPLA3;IT;Italy;;05;FE;038027;;2763;;4;Europe/Rome;2014-05-20;Italy;44.76993, 11.93304
3173721;Matera;Matera;Matera,Materia,matera,Матера,マテーラ;P;PPLA2;IT;Italy;;02;MT;077014;;60403;401;399;Europe/Rome;2022-09-02;Italy;40.66599, 16.60463
3173746;Masserano;Masserano;Masserano;P;PPLA3;IT;Italy;;12;BI;096032;;1527;341;340;Europe/Rome;2014-04-13;Italy;45.59536, 8.22197
3173880;Marone;Marone;Marone,marone,マローネ;P;PPLA3;IT;Italy;;09;BS;017106;;2940;189;216;Europe/Rome;2014-04-13;Italy;45.73719, 10.09579
3173958;Margherita di Savoia;Margherita di Savoia;;P;PPLA3;IT;Italy;;13;BT;110005;;11488;1;2;Europe/Rome;2014-04-13;Italy;41.37174, 16.15275
3174009;Marcallo;Marcallo;Marcallo con Casone,マルカッロ・コン・カゾーネ;P;PPLA3;IT;Italy;;09;MI;015134;;4654;;147;Europe/Rome;2014-05-01;Italy;45.48327, 8.87194
3174183;Maleo;Maleo;Maleo,mareo,マレーオ;P;PPLA3;IT;Italy;;09;LO;098035;;2868;58;59;Europe/Rome;2014-04-13;Italy;45.16633, 9.76241
3174354;Madignano;Madignano;Madigna,Madignano,Madignà;P;PPLA3;IT;Italy;;09;CR;019055;;2573;72;70;Europe/Rome;2014-04-13;Italy;45.34515, 9.72271
3174358;Maddaloni;Maddaloni;Maddaloni,Маддалони;P;PPLA3;IT;Italy;;04;CE;061048;;34546;73;59;Europe/Rome;2014-04-13;Italy;41.03578, 14.3823
3174367;Macomer;Macomer;Macomer;P;PPLA3;IT;Italy;;14;NU;091044;;10375;563;568;Europe/Rome;2014-04-13;Italy;40.26233, 8.76733
3174377;Macerata Feltria;Macerata Feltria;Macerata Feltria;P;PPLA3;IT;Italy;;10;PU;041023;;1456;321;312;Europe/Rome;2014-04-13;Italy;43.80285, 12.44204
3174410;Maccarese;Maccarese;;P;PPL;IT;Italy;;07;RM;058091;05809112;1112;3;7;Europe/Rome;2016-12-28;Italy;41.87696, 12.21975
3174483;Luino;Luino;Luino;P;PPLA3;IT;Italy;;09;VA;012092;;12146;202;209;Europe/Rome;2014-01-16;Italy;46.00185, 8.74512
3174597;Longastrino;Longastrino;;P;PPL;IT;Italy;;05;FE;038001;;1280;2;1;Europe/Rome;2014-01-11;Italy;44.58848, 12.00982
3174605;Londa;Londa;;P;PPLA3;IT;Italy;;16;FI;048025;;1377;226;211;Europe/Rome;2014-04-13;Italy;43.86344, 11.56425
3174899;Villa Lempa;Villa Lempa;;P;PPL;IT;Italy;;01;TE;067017;;1090;413;424;Europe/Rome;2014-01-11;Italy;42.79345, 13.64433
3174922;Legnago;Legnago;Legnago,Len'jago,Леньяго;P;PPLA3;IT;Italy;;20;VR;023044;;21646;16;15;Europe/Rome;2015-08-01;Italy;45.19365, 11.30227
3175009;Lavello;Lavello;Forentum,Labellum,Lavello,Lavellu,Lavelo,la wei luo,lafylw,ravuerro,Лавелло,Лавело,Լավելո,لافيلو,ラヴェッロ,拉韦洛;P;PPLA3;IT;Italy;;02;PZ;076043;;13086;313;319;Europe/Rome;2014-04-13;Italy;41.04769, 15.78915
3175025;Lauzacco;Lauzacco;Lauzacco,Pavia d' Udine,Pavia d’ Udine;P;PPLA3;IT;Italy;;06;UD;030074;;1122;59;60;Europe/Rome;2014-01-11;Italy;45.98134, 13.28024
3175442;Isola D'Arbia;Isola D'Arbia;;P;PPL;IT;Italy;;16;SI;052032;;1060;177;174;Europe/Rome;2014-05-01;Italy;43.25864, 11.37866
3175498;Introdacqua;Introdacqua;Introdacqua;P;PPLA3;IT;Italy;;01;AQ;066048;;939;642;624;Europe/Rome;2014-04-13;Italy;42.00968, 13.89779
3175707;Guardia Lombardi;Guardia Lombardi;Guardia Lombardi;P;PPLA3;IT;Italy;;04;AV;064040;;370;998;999;Europe/Rome;2014-04-13;Italy;40.95177, 15.20878
3175749;Grumes;Grumes;Grumes,gurumesu,グルーメス;P;PPLA3;IT;Italy;;17;TN;022235;;328;851;855;Europe/Rome;2016-11-12;Italy;46.22117, 11.29346
3175765;Grotte di Castro;Grotte di Castro;Grotte di Castro;P;PPLA3;IT;Italy;;07;VT;056030;;2560;467;478;Europe/Rome;2014-04-13;Italy;42.67567, 11.86908
3175849;Greci;Greci;;P;PPLA3;IT;Italy;;04;AV;064037;;549;821;794;Europe/Rome;2014-01-16;Italy;41.25182, 15.16915
3175890;Granozzo con Monticello;Granozzo con Monticello;Granozzo con Monticello;P;PPLA3;IT;Italy;;12;NO;003077;;1216;;130;Europe/Rome;2012-02-15;Italy;45.36016, 8.57334
3175981;Gorno;Gorno;Gorno;P;PPLA3;IT;Italy;;09;BG;016116;;1778;;683;Europe/Rome;2012-02-15;Italy;45.86249, 9.84155
3175983;Gorle;Gorle;Gorle;P;PPLA3;IT;Italy;;09;BG;016115;;6441;268;270;Europe/Rome;2014-04-13;Italy;45.70127, 9.71382
3176116;Gignese;Gignese;;P;PPLA3;IT;Italy;;12;VB;103034;;457;705;697;Europe/Rome;2014-04-13;Italy;45.86396, 8.50943
3176505;Fubine;Fubine;Fubin-i,Fubine;P;PPLA3;IT;Italy;;12;AL;006076;;1231;192;161;Europe/Rome;2014-04-13;Italy;44.96305, 8.42814
3176515;Frosinone;Frosinone;Fresulone,Frosinone,Frozinone,QFR,furojinone,Фрозиноне,フロジノーネ;P;PPLA2;IT;Italy;;07;FR;060038;;44505;291;183;Europe/Rome;2020-03-24;Italy;41.63976, 13.34109
3176597;Francolino;Francolino;;P;PPL;IT;Italy;;05;FE;038008;;1961;8;6;Europe/Rome;2014-01-11;Italy;44.89662, 11.65701
3176674;Forte dei Marmi;Forte dei Marmi;Forte dei Marmi;P;PPLA3;IT;Italy;;16;LU;046013;;7656;2;3;Europe/Rome;2014-04-13;Italy;43.96388, 10.17478
3176917;Flaibano;Flaibano;Flaiban,Flaibano;P;PPLA3;IT;Italy;;06;UD;030039;;906;104;100;Europe/Rome;2014-04-13;Italy;46.05837, 12.98424
3176946;Fiuggi;Fiuggi;Fiuggi,pywg'y,פיוג'י;P;PPLA3;IT;Italy;;07;FR;060035;;9325;747;643;Europe/Rome;2014-04-13;Italy;41.7978, 13.22386
3177100;Fermignano;Fermignano;Fermignano,feruminyano,フェルミニャーノ;P;PPLA3;IT;Italy;;10;PU;041014;;7309;200;188;Europe/Rome;2014-04-13;Italy;43.69311, 12.65437
3177448;Dumenza;Dumenza;Dumenza;P;PPLA3;IT;Italy;;09;VA;012065;;882;411;420;Europe/Rome;2014-04-13;Italy;46.02088, 8.78674
3177550;Dolcedo;Dolcedo;Dolcedo;P;PPLA3;IT;Italy;;08;IM;008030;;646;75;92;Europe/Rome;2014-04-13;Italy;43.90735, 7.94943
3177573;Divignano;Divignano;Divignano;P;PPLA3;IT;Italy;;12;NO;003060;;1407;337;334;Europe/Rome;2014-04-13;Italy;45.66247, 8.59987
3177615;Desana;Desana;Desana;P;PPLA3;IT;Italy;;12;VC;002054;;1019;131;134;Europe/Rome;2014-04-13;Italy;45.26915, 8.35777
3177654;Cutrofiano;Cutrofiano;Cutrofiano,Cutrufianu,Kutrofiana;P;PPLA3;IT;Italy;;13;LE;075026;;8056;85;87;Europe/Rome;2014-04-13;Italy;40.12616, 18.2026
3177912;Costabissara;Costabissara;Costabissara;P;PPLA3;IT;Italy;;20;VI;024035;;3217;49;47;Europe/Rome;2014-04-13;Italy;45.58252, 11.48529
3178116;Corcolle;Corcolle;Corcolle,Querquetula;P;PPL;IT;Italy;;07;RM;058091;05809106;5788;47;77;Europe/Rome;2016-12-28;Italy;41.90421, 12.73654
3178347;Colle San Magno;Colle San Magno;Colle San Magno;P;PPLA3;IT;Italy;;07;FR;060029;;513;540;536;Europe/Rome;2014-04-13;Italy;41.55019, 13.69485
3178576;Civitella d'Agliano;Civitella d'Agliano;Civitella d'Agliano,チヴィテッラ・ダリアーノ;P;PPLA3;IT;Italy;;07;VT;056022;;582;262;284;Europe/Rome;2014-04-13;Italy;42.60296, 12.18624
3178636;Cison di Valmarino;Cison di Valmarino;Cison di Valmarino;P;PPLA3;IT;Italy;;20;TV;026018;;1178;261;245;Europe/Rome;2014-04-13;Italy;45.96694, 12.14267
3178665;Cinte Tesino;Cinte Tesino;Cinte Tesino,チンテ・テジーノ;P;PPLA3;IT;Italy;;17;TN;022059;;332;851;855;Europe/Rome;2014-04-13;Italy;46.05726, 11.61435
3178700;Cigole;Cigole;Cigole,chigore,チーゴレ;P;PPLA3;IT;Italy;;09;BS;017053;;1533;56;57;Europe/Rome;2014-04-13;Italy;45.3076, 10.18977
3178720;Ciciliano;Ciciliano;Ciciliano,chichiriano,チチリアーノ;P;PPLA3;IT;Italy;;07;RM;058030;;1117;619;570;Europe/Rome;2014-04-13;Italy;41.9599, 12.94163
3178759;Chiusanico;Chiusanico;Chiusanico,Ciusanego;P;PPLA3;IT;Italy;;08;IM;008019;;219;360;375;Europe/Rome;2014-04-13;Italy;43.97303, 7.99185
3178801;Chiesina Uzzanese;Chiesina Uzzanese;Chiesina Uzzanese;P;PPLA3;IT;Italy;;16;PT;047022;;2186;20;22;Europe/Rome;2014-04-13;Italy;43.83891, 10.72044
3178976;Cesana Torinese;Cesana Torinese;Cesana,Cesana Torinese,Cesanne,チェザーナ・トリネーゼ;P;PPLA3;IT;Italy;;12;TO;001074;;617;1354;1347;Europe/Rome;2014-04-13;Italy;44.9534, 6.79199
3179075;Cerignola;Cerignola;Corignola;P;PPLA3;IT;Italy;;13;FG;071020;;54056;120;126;Europe/Rome;2018-03-16;Italy;41.26523, 15.89559
3179216;Celano;Celano;Celano;P;PPLA3;IT;Italy;;01;AQ;066032;;9966;800;742;Europe/Rome;2014-04-13;Italy;42.08077, 13.517
3179225;Cedrasco;Cedrasco;Cedrasco;P;PPLA3;IT;Italy;;09;SO;014016;;422;287;295;Europe/Rome;2014-04-13;Italy;46.14932, 9.76803
3179235;Cecina;Cecina;Cecina,Chechina,chechina,Чечина,チェーチナ;P;PPLA3;IT;Italy;;16;LI;049007;;22018;15;8;Europe/Rome;2014-04-13;Italy;43.30621, 10.51729
3179451;Castelverrino;Castelverrino;Castelverrino;P;PPLA3;IT;Italy;;11;IS;094013;;111;600;629;Europe/Rome;2014-04-13;Italy;41.76713, 14.39756
3179479;Castel San Pietro Terme;Castel San Pietro Terme;Castel San Pietro Terme,Castel San Pietro dell'Emilia;P;PPLA3;IT;Italy;;05;BO;037020;;11081;75;80;Europe/Rome;2014-04-13;Italy;44.39854, 11.58546
3179659;Castellamonte;Castellamonte;Castellamonte,Castlamont,kasuterramonte,カステッラモンテ;P;PPLA3;IT;Italy;;12;TO;001066;;7215;375;348;Europe/Rome;2014-04-13;Italy;45.38267, 7.70886
3179673;Castelgrande;Castelgrande;Castelgrande;P;PPLA3;IT;Italy;;02;PZ;076021;;741;950;929;Europe/Rome;2014-04-13;Italy;40.78639, 15.43109
3179805;Casorzo;Casorzo;Casorzo;P;PPLA3;IT;Italy;;12;AT;005020;;617;275;254;Europe/Rome;2014-04-13;Italy;45.02165, 8.33843
3180014;Casatenovo;Casatenovo;Casatenaovo,Casatenovo,Casatenuovo;P;PPLA3;IT;Italy;;09;LC;097016;;6672;340;356;Europe/Rome;2014-04-13;Italy;45.69514, 9.31338
3180461;Carovilli;Carovilli;Carovilli;P;PPLA3;IT;Italy;;11;IS;094007;;947;860;884;Europe/Rome;2014-04-13;Italy;41.71348, 14.29403
3180580;Caravaggio;Caravaggio;Caravaggio,Careas,Careàs,Carraca,Karavago,Karavaĝo,karavuajjo,カラヴァッジョ;P;PPLA3;IT;Italy;;09;BG;016053;;13340;111;114;Europe/Rome;2014-04-13;Italy;45.49627, 9.64165
3180593;Caramanico Terme;Caramanico Terme;Caramanico,Caramanico Terme;P;PPLA3;IT;Italy;;01;PE;068007;;1042;650;629;Europe/Rome;2014-04-13;Italy;42.15593, 14.0048
3180611;Caprino Veronese;Caprino Veronese;Caprino Veronese;P;PPLA3;IT;Italy;;20;VR;023018;;3629;254;256;Europe/Rome;2014-01-11;Italy;45.60489, 10.79518
3180626;Capriate San Gervasio;Capriate San Gervasio;;P;PPLA3;IT;Italy;;09;BG;016051;;7714;190;189;Europe/Rome;2014-01-16;Italy;45.61281, 9.52974
3180707;Capitignano;Capitignano;Capitignano;P;PPLA3;IT;Italy;;01;AQ;066021;;436;916;906;Europe/Rome;2014-01-11;Italy;42.52041, 13.30122
3181056;Campagnola Emilia;Campagnola Emilia;Campagnola Emilia;P;PPLA3;IT;Italy;;05;RE;035009;;4483;22;26;Europe/Rome;2014-04-13;Italy;44.83925, 10.76507
3181151;Calvene;Calvene;Calvene;P;PPLA3;IT;Italy;;20;VI;024020;;980;201;197;Europe/Rome;2014-04-13;Italy;45.76615, 11.51146
3181165;Calusco d'Adda;Calusco d'Adda;Calusco d'Adda,Kalusko d'Ada,Калуско д'Ада;P;PPLA3;IT;Italy;;09;BG;016046;;8157;273;269;Europe/Rome;2014-04-13;Italy;45.68841, 9.47109
3181207;Caldonazzo;Caldonazzo;Caldonatium,Caldonazo,Caldonazzo,Kal'donacco,Kaldonaco,ka er duo na zuo,karudonattsuo,Калдонацо,Кальдонаццо,Կալդոնացո,カルドナッツォ,卡尔多纳佐;P;PPLA3;IT;Italy;;17;TN;022034;;2946;480;477;Europe/Rome;2014-04-13;Italy;45.99367, 11.26426
3181460;Bucciano;Bucciano;Bucciano;P;PPLA3;IT;Italy;;04;BN;062010;;1503;276;261;Europe/Rome;2014-04-13;Italy;41.07756, 14.56898
3181517;Brittoli;Brittoli;Brittoli;P;PPLA3;IT;Italy;;01;PE;068004;;109;779;756;Europe/Rome;2014-04-13;Italy;42.31518, 13.86026
3181533;Brignano;Brignano;;P;PPLA3;IT;Italy;;12;AL;006024;;220;288;283;Europe/Rome;2014-04-13;Italy;44.81457, 9.04005
3181702;Boschetto;Boschetto;;P;PPL;IT;Italy;;09;CR;019036;;1768;;48;Europe/Rome;2016-11-13;Italy;45.16591, 10.02656
3181754;Borgo San Lorenzo;Borgo San Lorenzo;Borgo San Lorenzo;P;PPLA3;IT;Italy;;16;FI;048004;;9716;193;193;Europe/Rome;2014-01-13;Italy;43.95548, 11.38561
3181792;Borgomale;Borgomale;Borgomale,Borgomale Priosa;P;PPLA3;IT;Italy;;12;CN;004024;;20;471;454;Europe/Rome;2014-01-19;Italy;44.62034, 8.13224
3181853;Borgagne;Borgagne;;P;PPL;IT;Italy;;13;LE;075043;;2073;18;28;Europe/Rome;2014-01-16;Italy;40.24108, 18.37661
3182045;Bidonì;Bidoni;Bidoni,Bidonì;P;PPLA3;IT;Italy;;14;OR;095014;;159;250;254;Europe/Rome;2014-01-19;Italy;40.11305, 8.93643
3182221;Bellinzago Novarese;Bellinzago Novarese;Bellinzago,Bellinzago Novarese;P;PPLA3;IT;Italy;;12;NO;003016;;8993;192;194;Europe/Rome;2014-01-11;Italy;45.56877, 8.64323
3182242;Belfiore;Belfiore;Belfiore,berufiore,ベルフィオーレ;P;PPLA3;IT;Italy;;20;VR;023007;;2318;26;23;Europe/Rome;2014-04-13;Italy;45.38189, 11.21085
3182615;Azeglio;Azeglio;Azeglio,azerrio,アゼッリオ;P;PPLA3;IT;Italy;;12;TO;001014;;1029;260;239;Europe/Rome;2015-05-08;Italy;45.42283, 7.99222
3182747;Ascoli Satriano;Ascoli Satriano;Ascoli Satriano;P;PPLA3;IT;Italy;;13;FG;071005;;5518;393;418;Europe/Rome;2014-04-13;Italy;41.20365, 15.56646
3182798;Arrone;Arrone;Arone,Arro,Arrone,Arruni,a luo nei,alone,arrone,arwny,Ароне,Арроне,Արոնե,أروني,アッローネ,阿罗内,아로네;P;PPLA3;IT;Italy;;18;TR;055005;;1520;243;248;Europe/Rome;2014-01-11;Italy;42.58266, 12.76714
3182856;Ari;Ari;Ari,ari,アーリ;P;PPLA3;IT;Italy;;01;CH;069003;;482;289;290;Europe/Rome;2014-01-11;Italy;42.28967, 14.25856
3182898;Ardauli;Ardauli;Ardauli;P;PPLA3;IT;Italy;;14;OR;095007;;946;421;427;Europe/Rome;2014-04-13;Italy;40.08436, 8.91228
3182908;Arcola;Arcola;Arcoa,Arcola,Arcòa;P;PPLA3;IT;Italy;;08;SP;011002;;5941;70;25;Europe/Rome;2014-04-13;Italy;44.11778, 9.91175
3182918;Arceto;Arceto;;P;PPL;IT;Italy;;05;RE;035040;;4285;73;75;Europe/Rome;2014-04-13;Italy;44.61762, 10.72461
3182939;Aquilonia;Aquilonia;Akuilonija,Akvilonia,Akvilonija,Aquilonia,Carbonaria,a kui luo ni ya,akuironia,akwillonia,akwylwnya  aytalya,Аквилония,Аквилонија,Акуїлонія,Ակվիլոնիա,آکویلونیا، ایتالیا,アクイローニア,阿奎洛尼亚,아퀼로니아;P;PPLA3;IT;Italy;;04;AV;064004;;1695;750;754;Europe/Rome;2014-04-13;Italy;40.98688, 15.4751
3183025;Anticoli Corrado;Anticoli Corrado;Anticoli Corrado,アンティーコリ・コッラード;P;PPLA3;IT;Italy;;07;RM;058006;;886;508;551;Europe/Rome;2014-04-13;Italy;42.00801, 12.99049
3183053;Annicco;Annicco;Anigum,Aniko,Annicco,Annicco vald,Annikko,Nich,an ni ke,an'nikko,Анико,Анникко,Аннікко,Անիքո,アンニッコ,安尼科;P;PPLA3;IT;Italy;;09;CR;019003;;1499;60;60;Europe/Rome;2014-04-13;Italy;45.24344, 9.87905
3183093;Ancarano;Ancarano;Ancarano;P;PPLA3;IT;Italy;;01;TE;067002;;946;293;252;Europe/Rome;2014-04-13;Italy;42.83767, 13.74662
3183178;Altamura;Altamura;Altamura,arutamura,Алтамура,アルタムーラ;P;PPLA3;IT;Italy;;13;BA;072004;;70539;467;475;Europe/Rome;2022-09-27;Italy;40.82664, 16.54952
3183355;Albano Sant'Alessandro;Albano Sant'Alessandro;Albano,Albano Sant'Alessandro,アルバーノ・サンタレッサンドロ;P;PPLA3;IT;Italy;;09;BG;016003;;7678;243;244;Europe/Rome;2014-04-13;Italy;45.68762, 9.76651
3183410;Agugliaro;Agugliaro;Agguliaro,Agugliaro;P;PPLA3;IT;Italy;;20;VI;024001;;738;13;13;Europe/Rome;2014-04-13;Italy;45.3251, 11.58496
3219185;Vallonga;Vallonga;;P;PPL;IT;Italy;;20;PD;028007;;1298;3;3;Europe/Rome;2014-04-13;Italy;45.27248, 12.0786
3219195;Sutrio;Sutrio;Sudri,Sutrio;P;PPLA3;IT;Italy;;06;UD;030112;;1126;570;527;Europe/Rome;2014-04-13;Italy;46.51206, 12.99325
3219411;Bortolot;Bortolot;;P;PPLA3;IT;Italy;;20;BL;025069;;271;;1443;Europe/Rome;2013-02-11;Italy;46.38608, 12.17371
3219640;Soccher-Paiane-Casan-Arsie;Soccher-Paiane-Casan-Arsie;;P;PPL;IT;Italy;;20;BL;025040;;1371;;402;Europe/Rome;2014-05-04;Italy;46.1812, 12.31001
6301942;Brusaporto;Brusaporto;Brusaporto;P;PPLA3;IT;Italy;;09;BG;016042;;5182;255;234;Europe/Rome;2014-01-16;Italy;45.6714, 9.76041
6534278;Parete;Parete;;P;PPLA3;IT;Italy;;04;CE;061054;;10989;62;66;Europe/Rome;2014-01-16;Italy;40.95891, 14.16193
6534330;Mombercelli;Mombercelli;;P;PPLA3;IT;Italy;;12;AT;005066;;1461;233;189;Europe/Rome;2014-01-11;Italy;44.81785, 8.29474
6534352;Briga Alta;Briga Alta;;P;PPLA3;IT;Italy;;12;CN;004031;;62;;1323;Europe/Rome;2012-02-15;Italy;44.08273, 7.74944
6534361;Diano Arentino;Diano Arentino;;P;PPLA3;IT;Italy;;08;IM;008025;;226;331;311;Europe/Rome;2014-01-11;Italy;43.94962, 8.04155
6534394;Castelletto Merli;Castelletto Merli;;P;PPLA3;IT;Italy;;12;AL;006050;;470;;267;Europe/Rome;2012-02-15;Italy;45.07395, 8.24013
6534571;Cimoneri;Cimoneri;;P;PPLA3;IT;Italy;;17;TN;022058;;41;;678;Europe/Rome;2014-05-18;Italy;45.98426, 11.07155
6534574;Garniga Nuova;Garniga Nuova;;P;PPLA3;IT;Italy;;17;TN;022091;;222;810;814;Europe/Rome;2014-05-11;Italy;46.0031, 11.08738
6534575;Giovo;Giovo;;P;PPLA3;IT;Italy;;17;TN;022092;;2392;;497;Europe/Rome;2012-02-15;Italy;46.15581, 11.15278
6534581;Roncaro;Roncaro;;P;PPLA3;IT;Italy;;09;PV;018129;;1324;81;81;Europe/Rome;2014-01-16;Italy;45.22817, 9.27545
6534586;Rumo;Rumo;;P;PPLA3;IT;Italy;;17;TN;022163;;811;;955;Europe/Rome;2012-02-15;Italy;46.44141, 11.01857
6534587;Sagron Mis;Sagron Mis;;P;PPLA3;IT;Italy;;17;TN;022164;;207;;1062;Europe/Rome;2012-02-15;Italy;46.19471, 11.9432
6534588;Sant'Orsola Terme;Sant'Orsola Terme;;P;PPLA3;IT;Italy;;17;TN;022168;;906;;951;Europe/Rome;2012-02-15;Italy;46.10881, 11.30238
6534627;Papozze;Papozze;Papocce,Papoce,Papoxia,Papoze,pa bo ze,papottsue,Папоце,Папоцце,Պապոցե,パポッツェ,帕波泽;P;PPLA3;IT;Italy;;20;RO;029034;;1743;;3;Europe/Rome;2012-02-21;Italy;44.98578, 12.03092
6534634;Pelugo;Pelugo;;P;PPLA3;IT;Italy;;17;TN;022138;;377;652;659;Europe/Rome;2014-01-11;Italy;46.0885, 10.72387
6534681;Caminata;Caminata;;P;PPLA3;IT;Italy;;05;PC;033049;;212;364;351;Europe/Rome;2019-03-08;Italy;44.91036, 9.30816
6534692;Nibionno;Nibionno;;P;PPL;IT;Italy;;09;LC;097056;;1168;277;275;Europe/Rome;2014-05-20;Italy;45.74648, 9.26894
6534760;Paderno del Grappa;Paderno del Grappa;;P;PPLA3;IT;Italy;;20;TV;026096;;2002;;290;Europe/Rome;2019-03-08;Italy;45.8286, 11.8577
